Soil Type,Soil depth(cm),ph,Bulk density Gm/cc,Ec (dsm-1),Organic carbon (%),Soil moisture retention  (%),Available water capacity(m/m), Infiltration rate cm/hr, Clay %, Crops to be taken
Deep black soil,117,7.9,1.5,1.9,0.3,35,0.26,1.6,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,118,8,1.5,1.9,0.3,35,0.26,1.6,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,119,8.1,1.5,1.9,0.3,35,0.26,1.6,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,120,7.6,1.5,1.9,0.3,35,0.26,1.6,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,90,7.6,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,91,7.7,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,92,7.8,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,93,7.9,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,94,8,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,95,8.1,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,96,7.6,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,97,7.7,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,98,7.8,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,99,7.9,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,100,8,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,101,8.1,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,102,7.6,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,103,7.7,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,104,7.8,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,105,7.9,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,106,8,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,107,8.1,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,108,7.6,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,109,7.7,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,110,7.8,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,111,7.9,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,112,8,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,113,8.1,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,114,7.6,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,115,7.7,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,116,7.8,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,117,7.9,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,118,8,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,119,8.1,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,120,7.6,1.5,1.9,0.3,35,0.26,1.7,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,90,7.6,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,91,7.7,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,92,7.8,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,93,7.9,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,94,8,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,95,8.1,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,96,7.6,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,97,7.7,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,98,7.8,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,99,7.9,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,100,8,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,101,8.1,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,102,7.6,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,103,7.7,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,104,7.8,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,105,7.9,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,106,8,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,107,8.1,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,108,7.6,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,109,7.7,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,110,7.8,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,111,7.9,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,112,8,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,113,8.1,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,114,7.6,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,115,7.7,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,116,7.8,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,117,7.9,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,118,8,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,119,8.1,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Deep black soil,120,7.6,1.5,1.9,0.3,35,0.26,1.8,44,Cotton Jowar Pigeonpea Blackgram
Medium soil,0,8.2,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,1,8.3,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,2,8.4,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,3,8.5,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,4,8.6,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,5,8.7,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,6,8.8,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,7,8.9,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,8,8.2,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,9,8.3,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,10,8.4,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,11,8.5,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,12,8.6,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,13,8.7,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,14,8.8,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,15,8.9,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,16,8.2,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,17,8.3,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,18,8.4,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,19,8.5,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,20,8.6,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,21,8.7,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,22,8.8,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,23,8.9,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,24,8.2,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,25,8.3,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,26,8.4,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,27,8.5,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,28,8.6,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,29,8.7,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,30,8.8,1.3,1.3,0.8,38,0.26,2.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,0,8.2,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,1,8.3,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,2,8.4,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,3,8.5,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,4,8.6,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,5,8.7,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,6,8.8,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,7,8.9,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,8,8.2,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,9,8.3,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,10,8.4,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,11,8.5,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,12,8.6,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,13,8.7,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,14,8.8,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,15,8.9,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,16,8.2,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,17,8.3,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,18,8.4,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,19,8.5,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,20,8.6,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,21,8.7,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,22,8.8,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,23,8.9,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,24,8.2,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,25,8.3,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,26,8.4,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,27,8.5,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,28,8.6,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,29,8.7,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,30,8.8,1.3,1.3,0.8,38,0.26,2.7,48,Soybean Pigeonpea Millets Greengram
Medium soil,0,8.2,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,1,8.3,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,2,8.4,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,3,8.5,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,4,8.6,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,5,8.7,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,6,8.8,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,7,8.9,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,8,8.2,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,9,8.3,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,10,8.4,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,11,8.5,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,12,8.6,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,13,8.7,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,14,8.8,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,15,8.9,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,16,8.2,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,17,8.3,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,18,8.4,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,19,8.5,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,20,8.6,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,21,8.7,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,22,8.8,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,23,8.9,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,24,8.2,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,25,8.3,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,26,8.4,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,27,8.5,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,28,8.6,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,29,8.7,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,30,8.8,1.3,1.3,0.8,38,0.26,2.9,48,Soybean Pigeonpea Millets Greengram
Medium soil,0,8.2,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,1,8.3,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,2,8.4,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,3,8.5,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,4,8.6,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,5,8.7,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,6,8.8,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,7,8.9,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,8,8.2,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,9,8.3,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,10,8.4,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,11,8.5,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,12,8.6,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,13,8.7,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,14,8.8,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,15,8.9,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,16,8.2,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,17,8.3,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,18,8.4,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,19,8.5,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,20,8.6,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,21,8.7,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,22,8.8,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,23,8.9,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,24,8.2,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,25,8.3,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,26,8.4,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,27,8.5,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,28,8.6,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,29,8.7,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,30,8.8,1.3,1.3,0.8,38,0.26,3.1,48,Soybean Pigeonpea Millets Greengram
Medium soil,0,8.2,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,1,8.3,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,2,8.4,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,3,8.5,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,4,8.6,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,5,8.7,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,6,8.8,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,7,8.9,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,8,8.2,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,9,8.3,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,10,8.4,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,11,8.5,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,12,8.6,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,13,8.7,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,14,8.8,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,15,8.9,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,16,8.2,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,17,8.3,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,18,8.4,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,19,8.5,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,20,8.6,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,21,8.7,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,22,8.8,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,23,8.9,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,24,8.2,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,25,8.3,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,26,8.4,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,27,8.5,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,28,8.6,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,29,8.7,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,30,8.8,1.3,1.3,0.8,38,0.26,3.3,48,Soybean Pigeonpea Millets Greengram
Medium soil,0,8.2,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,1,8.3,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,2,8.4,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,3,8.5,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,4,8.6,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,5,8.7,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,6,8.8,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,7,8.9,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,8,8.2,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,9,8.3,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,10,8.4,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,11,8.5,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,12,8.6,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,13,8.7,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,14,8.8,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,15,8.9,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,16,8.2,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,17,8.3,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,18,8.4,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,19,8.5,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,20,8.6,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,21,8.7,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,22,8.8,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,23,8.9,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,24,8.2,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,25,8.3,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,26,8.4,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
Medium soil,27,8.5,1.3,1.3,0.8,38,0.26,3.5,48,Soybean Pigeonpea Millets Greengram
